filename,ssim
A_oct1.png,0.908387373831138
A_oct2.png,0.8964238021717396
A_oct4.png,0.8596774648247895
A_oct8.png,0.8552118463628818
B_lac1.5.png,0.8936407777393363
B_lac2.0.png,0.8538654709536504
B_lac2.5.png,0.8208706476558616
B_lac3.0.png,0.794538416023425
C_pers0.3.png,0.8995138275049579
C_pers0.4.png,0.8866191245094239
C_pers0.5.png,0.8539841492463007
C_pers0.6.png,0.7993290465564333
C_pers0.7.png,0.7236013885082184
